JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Montant	Sens	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
ODV	ODV - Opérations diverses	2024010000000049	20240129	437600	Mutuelle			B2N	20240129	PRLV SEPA/HELIUM HELIUM FR92ZZZ5676	386,10	D	AAAY	20240129	19000101		
ODV	ODV - Opérations diverses	2024010000000049	20240129	511057	Prélèvements			B2N	20240129	PRLV SEPA/HELIUM HELIUM FR92ZZZ5676	386,10	C	AAKK	20240129	19000101		
B2N	B2N - BNP	2024010000000027	20240130	512000	BNP			NS	20240130	LOW AND CO VRT BNP 02 LAC VERS	150000,00	D			19000101		
B2N	B2N - BNP	2024010000000027	20240130	580100	Virements internes			NS	20240130	LOW AND CO VRT BNP 02 LAC VERS	150000,00	C	AABY	20240130	19000101		
ODV	ODV - Opérations diverses	2024010000000066	20240130	455100	CC Verona			B2N	20240130	LOW AND CO VRT BNP 02 LAC VERS	150000,00	C			19000101		
ODV	ODV - Opérations diverses	2024010000000066	20240130	580100	Virements internes			B2N	20240130	LOW AND CO VRT BNP 02 LAC VERS	150000,00	D	AABY	20240130	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240131	MAISONS DU MONDETsering BACLE231120	67,98	C	AACA	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240131	AMAZON FREglantine JOYEUX15122023	169,73	C	AACA	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240131	SNCFTsering BACLE16012024	58,10	C	AACB	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240131	Sncf mobilitésEglantine JOYEUX21012	10,00	C	AACB	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240131	La CroissanterieTsering BACLE230120	5,10	C	AACB	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240131	RATPTsering BACLE23012024	4,30	C	AACB	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240131	SNCFEglantine JOYEUX23012024	85,00	C	AACB	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240131	SNCFTsering BACLE23012024	14,80	C	AACB	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240131	Mozza and coTsering BACLE23012024	3,50	C	AACB	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240131	StarbucksEglantine JOYEUX29012024	6,30	C	AACB	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240131	UnknownEglantine JOYEUX29012024	17,80	C	AACB	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	445660	TVA déductible s/aut.biens et sces			NS	20240131	MAISONS DU MONDETsering BACLE231120	11,33	D	AABP	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	445660	TVA déductible s/aut.biens et sces			NS	20240131	AMAZON FREglantine JOYEUX15122023	28,29	D	AABP	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	445660	TVA déductible s/aut.biens et sces			NS	20240131	La CroissanterieTsering BACLE230120	0,32	D	AABP	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	445660	TVA déductible s/aut.biens et sces			NS	20240131	La CroissanterieTsering BACLE230120	0,08	D	AABP	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	445660	TVA déductible s/aut.biens et sces			NS	20240131	RATPTsering BACLE23012024	0,39	D	AABP	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	445660	TVA déductible s/aut.biens et sces			NS	20240131	StarbucksEglantine JOYEUX29012024	0,57	D	AABP	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	445660	TVA déductible s/aut.biens et sces			NS	20240131	UnknownEglantine JOYEUX29012024	0,20	D	AABP	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	445660	TVA déductible s/aut.biens et sces			NS	20240131	UnknownEglantine JOYEUX29012024	1,26	D	AABP	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	606300	Achats de petit équipement			NS	20240131	AMAZON FREglantine JOYEUX15122023	141,44	D			19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	625100	Voyages et déplacements			NS	20240131	SNCFTsering BACLE16012024	58,10	D			19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	625100	Voyages et déplacements			NS	20240131	Sncf mobilitésEglantine JOYEUX21012	10,00	D			19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	625100	Voyages et déplacements			NS	20240131	RATPTsering BACLE23012024	3,91	D			19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	625100	Voyages et déplacements			NS	20240131	SNCFEglantine JOYEUX23012024	85,00	D			19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	625100	Voyages et déplacements			NS	20240131	SNCFTsering BACLE23012024	14,80	D			19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	625700	Réceptions			NS	20240131	MAISONS DU MONDETsering BACLE231120	56,65	D			19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	625700	Réceptions			NS	20240131	La CroissanterieTsering BACLE230120	3,15	D			19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	625700	Réceptions			NS	20240131	La CroissanterieTsering BACLE230120	1,55	D			19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	625700	Réceptions			NS	20240131	Mozza and coTsering BACLE23012024	3,50	D			19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	625700	Réceptions			NS	20240131	StarbucksEglantine JOYEUX29012024	5,73	D			19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	625700	Réceptions			NS	20240131	UnknownEglantine JOYEUX29012024	3,70	D			19000101		
ACP	ACP - Achats par pièces	2024010000000012	20240131	625700	Réceptions			NS	20240131	UnknownEglantine JOYEUX29012024	12,64	D			19000101		
ACP	ACP - Achats par pièces	2024010000000037	20240131	401400	Collectif Groupe	LOWAND	LOW AND CO	F-2024-01004	20240131	LOYER SGE LAC 012024	1020,00	C	AADC	20240229	19000101		
ACP	ACP - Achats par pièces	2024010000000037	20240131	445660	TVA déductible s/aut.biens et sces			F-2024-01004	20240131	LOYER SGE LAC 012024	170,00	D	AABP	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000037	20240131	613200	Locations immobilières			F-2024-01004	20240131	LOYER SGE LAC 012024	850,00	D			19000101		
ACP	ACP - Achats par pièces	2024010000000039	20240131	401400	Collectif Groupe	VERONA	VERONA	F-2024-01002	20240131	VER REMUNERATION PDT 012024	3241,12	C	AACI	20240229	19000101		
ACP	ACP - Achats par pièces	2024010000000039	20240131	445660	TVA déductible s/aut.biens et sces			F-2024-01002	20240131	VER REMUNERATION PDT 012024	540,19	D	AABP	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000039	20240131	622840	Prestations groupe			F-2024-01002	20240131	VER REMUNERATION PDT 012024	2700,93	D			19000101		
ACP	ACP - Achats par pièces	2024010000000041	20240131	401400	Collectif Groupe	LOWAND	LOW AND CO	F-2024-01006	20240131	MANAGEMENT FEES LAC 012024	3344,66	C	AADC	20240229	19000101		
ACP	ACP - Achats par pièces	2024010000000041	20240131	445660	TVA déductible s/aut.biens et sces			F-2024-01006	20240131	MANAGEMENT FEES LAC 012024	557,44	D	AABP	20240131	19000101		
ACP	ACP - Achats par pièces	2024010000000041	20240131	622840	Prestations groupe			F-2024-01006	20240131	MANAGEMENT FEES LAC 012024	2787,22	D			19000101		
B2N	B2N - BNP	2024010000000028	20240131	511057	Prélèvements			NS	20240131	PRLV SEPA/XELYA XELYA FR17ZZZ498963	442,91	D	AAKJ	20240131	19000101		
B2N	B2N - BNP	2024010000000028	20240131	512000	BNP			NS	20240131	PRLV SEPA/XELYA XELYA FR17ZZZ498963	442,91	C			19000101		
B2N	B2N - BNP	2024010000000029	20240131	511054	Virements reçus			NS	20240131	KC ANTONY KC ANTONY ANTONY FORME 92	12600,00	C	AACT	20240131	19000101		
B2N	B2N - BNP	2024010000000029	20240131	512000	BNP			NS	20240131	KC ANTONY KC ANTONY ANTONY FORME 92	12600,00	D			19000101		
B2N	B2N - BNP	2024010000000030	20240131	511054	Virements reçus			NS	20240131	KC DRAGUIGNAN R2PA KC DRAGUIGNAN R2	12600,00	C	AACU	20240131	19000101		
B2N	B2N - BNP	2024010000000030	20240131	512000	BNP			NS	20240131	KC DRAGUIGNAN R2PA KC DRAGUIGNAN R2	12600,00	D			19000101		
B2N	B2N - BNP	2024010000000031	20240131	511054	Virements reçus			NS	20240131	KC BORDEAUX KC BORDEAUX 10/23 ARCH	12600,00	C	AACV	20240131	19000101		
B2N	B2N - BNP	2024010000000031	20240131	512000	BNP			NS	20240131	KC BORDEAUX KC BORDEAUX 10/23 ARCH	12600,00	D			19000101		
B2N	B2N - BNP	2024010000000032	20240131	511054	Virements reçus			NS	20240131	KC LYON KC LYON KC PART DIEU ARCH I	12600,00	C	AACW	20240131	19000101		
B2N	B2N - BNP	2024010000000032	20240131	512000	BNP			NS	20240131	KC LYON KC LYON KC PART DIEU ARCH I	12600,00	D			19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	401000	Fournisseurs	SPENDE	SPENDESK	café déplacement KC	20240131	29/01/2024	6,00	D	AACC	20240229	19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	401000	Fournisseurs	SPENDE	SPENDESK	café STARBUCKS 0003 PL DU GENERAL D	20240131	29/01/2024	6,30	D	AACB	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	401000	Fournisseurs	SPENDE	SPENDESK	CGF15861CROISS4 11 RUE D'AMSTERDAM	20240131	23/01/2024	5,10	D	AACB	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	401000	Fournisseurs	SPENDE	SPENDESK	CGF15914STARB2 6 PLACE CHARLES BERA	20240131	17/01/2024	16,60	D	AACC	20240229	19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	401000	Fournisseurs	SPENDE	SPENDESK	MOZZA&CO 25 PLACE BERNARD TISSOT RO	20240131	23/01/2024	3,50	D	AACB	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	401000	Fournisseurs	SPENDE	SPENDESK	repas Metz Muse 2 Rue des Messageri	20240131	29/01/2024	17,80	D	AACB	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	401000	Fournisseurs	SPENDE	SPENDESK	SERVICE NAVIGO 21 BOULEVARD HAUSSMA	20240131	23/01/2024	4,30	D	AACB	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	401000	Fournisseurs	SPENDE	SPENDESK	SNCF INTERNET LD EMPRISE SNCF PARIS	20240131	16/01/2024	58,10	D	AACB	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	401000	Fournisseurs	SPENDE	SPENDESK	SNCF INTERNET LD EMPRISE SNCF PARIS	20240131	16/01/2024	218,00	D	AACC	20240229	19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	401000	Fournisseurs	SPENDE	SPENDESK	SNCF INTERNET LD EMPRISE SNCF PARIS	20240131	23/01/2024	14,80	D	AACB	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	401000	Fournisseurs	SPENDE	SPENDESK	SNCF LD EMPRISE SNCF PUTEAUX 92800	20240131	21/01/2024	10,00	D	AACB	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	401000	Fournisseurs	SPENDE	SPENDESK	TCL 19 BD MARIUS VIVIER MERLE LYON	20240131	17/01/2024	4,00	D	AACC	20240229	19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	401000	Fournisseurs	SPENDE	SPENDESK	TGV SNCF INTERNET LD EMPRISE SNCF	20240131	23/01/2024	85,00	D	AACB	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	517100	Spendesk			TGV SNCF INTERNET LD EMPRISE SNCF	20240131	23/01/2024	85,00	C			19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	517100	Spendesk			café déplacement KC	20240131	29/01/2024	6,00	C			19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	517100	Spendesk			café STARBUCKS 0003 PL DU GENERAL D	20240131	29/01/2024	6,30	C			19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	517100	Spendesk			CGF15861CROISS4 11 RUE D'AMSTERDAM	20240131	23/01/2024	5,10	C			19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	517100	Spendesk			CGF15914STARB2 6 PLACE CHARLES BERA	20240131	17/01/2024	16,60	C			19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	517100	Spendesk			MOZZA&CO 25 PLACE BERNARD TISSOT RO	20240131	23/01/2024	3,50	C			19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	517100	Spendesk			repas Metz Muse 2 Rue des Messageri	20240131	29/01/2024	17,80	C			19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	517100	Spendesk			SERVICE NAVIGO 21 BOULEVARD HAUSSMA	20240131	23/01/2024	4,30	C			19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	517100	Spendesk			SNCF INTERNET LD EMPRISE SNCF PARIS	20240131	16/01/2024	58,10	C			19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	517100	Spendesk			SNCF INTERNET LD EMPRISE SNCF PARIS	20240131	16/01/2024	218,00	C			19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	517100	Spendesk			SNCF INTERNET LD EMPRISE SNCF PARIS	20240131	23/01/2024	14,80	C			19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	517100	Spendesk			SNCF LD EMPRISE SNCF PUTEAUX 92800	20240131	21/01/2024	10,00	C			19000101		
ODV	ODV - Opérations diverses	2024010000000013	20240131	517100	Spendesk			TCL 19 BD MARIUS VIVIER MERLE LYON	20240131	17/01/2024	4,00	C			19000101		
ODV	ODV - Opérations diverses	2024010000000038	20240131	401400	Collectif Groupe	LOWAND	LOW AND CO	F-2024-01004	20240131	COMPE LOYER SGE LAC 012024	1020,00	D	AADC	20240229	19000101		
ODV	ODV - Opérations diverses	2024010000000038	20240131	455100	CC Verona			F-2024-01004	20240131	COMPE LOYER SGE LAC 012024	1020,00	C			19000101		
ODV	ODV - Opérations diverses	2024010000000040	20240131	401400	Collectif Groupe	VERONA	VERONA	F-2024-01002	20240131	COMPE VER REMUNERATION PDT 012024	3241,12	D	AACI	20240229	19000101		
ODV	ODV - Opérations diverses	2024010000000040	20240131	455100	CC Verona			F-2024-01002	20240131	COMPE VER REMUNERATION PDT 012024	3241,12	C			19000101		
ODV	ODV - Opérations diverses	2024010000000042	20240131	401400	Collectif Groupe	LOWAND	LOW AND CO	F-2024-01006	20240131	COMPE MANAGEMENT FEES LAC 012024	3344,66	D	AADC	20240229	19000101		
ODV	ODV - Opérations diverses	2024010000000042	20240131	455100	CC Verona			F-2024-01006	20240131	COMPE MANAGEMENT FEES LAC 012024	3344,66	C			19000101		
ODV	ODV - Opérations diverses	2024010000000048	20240131	401000	Fournisseurs	XELYA0	XELYA	B2N	20240131	PRLV SEPA/XELYA XELYA FR17ZZZ498963	442,91	D	AABM	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000048	20240131	511057	Prélèvements			B2N	20240131	PRLV SEPA/XELYA XELYA FR17ZZZ498963	442,91	C	AAKJ	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000054	20240131	411450	Client Intra-Co	KCANT0	KC ANTONY	B2N	20240131	KC ANTONY KC ANTONY ANTONY FORME 92	12600,00	C	AAAA	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000054	20240131	511054	Virements reçus			B2N	20240131	KC ANTONY KC ANTONY ANTONY FORME 92	12600,00	D	AACT	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000055	20240131	411450	Client Intra-Co	KCDRA0	KC DRAGUIGNAN	B2N	20240131	KC DRAGUIGNAN R2PA KC DRAGUIGNAN R2	12600,00	C	AAAA	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000055	20240131	511054	Virements reçus			B2N	20240131	KC DRAGUIGNAN R2PA KC DRAGUIGNAN R2	12600,00	D	AACU	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000056	20240131	411450	Client Intra-Co	KCBOR0	KC BORDEAUX SITE MERIGNAC	B2N	20240131	KC BORDEAUX KC BORDEAUX 10/23 ARCH	12600,00	C	AAAA	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000056	20240131	511054	Virements reçus			B2N	20240131	KC BORDEAUX KC BORDEAUX 10/23 ARCH	12600,00	D	AACV	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000057	20240131	411450	Client Intra-Co	KCLPD0	KC LYON SITE PART DIEU	B2N	20240131	KC LYON KC LYON KC PART DIEU ARCH I	12600,00	C	AAAA	20240131	19000101		
ODV	ODV - Opérations diverses	2024010000000057	20240131	511054	Virements reçus			B2N	20240131	KC LYON KC LYON KC PART DIEU ARCH I	12600,00	D	AACW	20240131	19000101		
PAY	PAY - Paie	2024010000000044	20240131	421400	Personnel - Rémunérations dues			NS	20240131	SALAIRES 01/2024	7657,03	C	AACE	20240131	19000101		
PAY	PAY - Paie	2024010000000044	20240131	422000	Comité d'entreprise			NS	20240131	Prov CE 01/2024	152,65	C	AAAN	20240417	19000101		
PAY	PAY - Paie	2024010000000044	20240131	428200	Dettes provis. pr congés à payer			NS	20240131	Extourne Provision CP - décembre 20	5339,39	D	AACU	20240131	19000101		
PAY	PAY - Paie	2024010000000044	20240131	428200	Dettes provis. pr congés à payer			NS	20240131	Extourne Provision CP (N-1) - décem	2403,50	D	AACU	20240131	19000101		
PAY	PAY - Paie	2024010000000044	20240131	428200	Dettes provis. pr congés à payer			NS	20240131	Extourne Provision RTT - décembre 2	1436,46	D	AACU	20240131	19000101		
PAY	PAY - Paie	2024010000000044	20240131	428200	Dettes provis. pr congés à payer			NS	20240131	Provision CP - janvier 2024	5162,22	C	AACV	20240229	19000101		
PAY	PAY - Paie	2024010000000044	20240131	428200	Dettes provis. pr congés à payer			NS	20240131	Provision CP (N-1) - janvier 2024	2403,50	C	AACV	20240229	19000101		
PAY	PAY - Paie	2024010000000044	20240131	428200	Dettes provis. pr congés à payer			NS	20240131	Provision RTT - janvier 2024	1136,83	C	AACV	20240229	19000101		
PAY	PAY - Paie	2024010000000044	20240131	431000	Sécurité sociale			NS	20240131	SALAIRES 01/2024	4647,27	C	AABR	20240216	19000101		
PAY	PAY - Paie	2024010000000044	20240131	437200	Caisse de retraite			NS	20240131	SALAIRES 01/2024	1116,18	C	AABW	20240226	19000101		
PAY	PAY - Paie	2024010000000044	20240131	437500	Prévoyance			NS	20240131	SALAIRES 01/2024	218,90	C	AAAX	20240527	19000101		
PAY	PAY - Paie	2024010000000044	20240131	437600	Mutuelle			NS	20240131	SALAIRES 01/2024	146,04	C	AAAZ	20240430	19000101		
PAY	PAY - Paie	2024010000000044	20240131	438200	Charges sociales s/congés à payer			NS	20240131	Extourne Provision CP - décembre 20	1999,16	D	AABZ	20240131	19000101		
PAY	PAY - Paie	2024010000000044	20240131	438200	Charges sociales s/congés à payer			NS	20240131	Extourne Provision CP (N-1) - décem	925,35	D	AABZ	20240131	19000101		
PAY	PAY - Paie	2024010000000044	20240131	438200	Charges sociales s/congés à payer			NS	20240131	Extourne Provision RTT - décembre 2	541,84	D	AABZ	20240131	19000101		
PAY	PAY - Paie	2024010000000044	20240131	438200	Charges sociales s/congés à payer			NS	20240131	Provision CP - janvier 2024	1941,63	C	AACA	20240229	19000101		
PAY	PAY - Paie	2024010000000044	20240131	438200	Charges sociales s/congés à payer			NS	20240131	Provision CP (N-1) - janvier 2024	922,70	C	AACA	20240229	19000101		
PAY	PAY - Paie	2024010000000044	20240131	438200	Charges sociales s/congés à payer			NS	20240131	Provision RTT - janvier 2024	428,59	C	AACA	20240229	19000101		
PAY	PAY - Paie	2024010000000044	20240131	442100	Etat - Prélèvement à la source			NS	20240131	SALAIRES 01/2024	520,96	C	AABZ	20240221	19000101		
PAY	PAY - Paie	2024010000000044	20240131	448632	Taxe d'apprentissage CAP			NS	20240131	SALAIRES 01/2024	9,45	C			19000101		
PAY	PAY - Paie	2024010000000044	20240131	448633	Formation continue CAP			NS	20240131	01/2024 - Formation continue	5,24	C			19000101		
PAY	PAY - Paie	2024010000000044	20240131	448633	Formation continue CAP			NS	20240131	01/2024 - ADESATT (NC)	2,09	C			19000101		
PAY	PAY - Paie	2024010000000044	20240131	633300	Formation continue (organisme)			NS	20240131	SALAIRES 01/2024	65,09	D			19000101		
PAY	PAY - Paie	2024010000000044	20240131	633500	Taxe d'apprentissage (verst libér.)			NS	20240131	SALAIRES 01/2024	71,39	D			19000101		
PAY	PAY - Paie	2024010000000044	20240131	641100	Salaires appointements			NS	20240131	SALAIRES 01/2024	10500,01	D			19000101		
PAY	PAY - Paie	2024010000000044	20240131	641200	Congés payés			NS	20240131	Extourne Provision CP - décembre 20	9179,35	C			19000101		
PAY	PAY - Paie	2024010000000044	20240131	641200	Congés payés			NS	20240131	Provision CP - janvier 2024	8702,55	D			19000101		
PAY	PAY - Paie	2024010000000044	20240131	645100	Cotisations à l'URSSAF			NS	20240131	SALAIRES 01/2024	2309,68	D			19000101		
